1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03 
6.4000e-03  6.4000e-03  6.4000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00                                                                                                 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03 
6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03 
6.4000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  6.4000e-03  6.4000e-03  6.4000e-03 
6.4000e-03  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  1.2700e-02 
1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03 
6.4000e-03  6.4000e-03  6.4000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00                                                                                                 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03 
6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  6.4000e-03  6.4000e-03  6.4000e-03 
6.4000e-03  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  1.2700e-02 
1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03 
6.4000e-03  6.4000e-03  6.4000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00                                                                                                 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03 
6.4000e-03  6.4000e-03  6.4000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  6.4000e-03  6.4000e-03  6.4000e-03 
6.4000e-03  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  1.2700e-02 
1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03 
6.4000e-03  6.4000e-03  6.4000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00                                                                                                 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  6.4000e-03  6.4000e-03 
3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  1.2700e-02  1.2700e-02 
1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03 
6.4000e-03  6.4000e-03  6.4000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00                                                                                                 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  6.4000e-03  6.4000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  6.4000e-03  6.4000e-03 
3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  1.2700e-02  1.2700e-02  1.2700e-02 
1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03 
6.4000e-03  6.4000e-03  6.4000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00                                                                                                 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  6.4000e-03  6.4000e-03 
3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02 
1.2700e-02  1.2700e-02  1.2700e-02  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03 
6.4000e-03  6.4000e-03  6.4000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00                                                                                                 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  6.4000e-03  6.4000e-03 
3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02 
1.2700e-02  1.2700e-02  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03 
6.4000e-03  6.4000e-03  6.4000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00                                                                                                 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  6.4000e-03  6.4000e-03 
3.0000e-02  3.0000e-02  3.0000e-02  3.0000e-02  1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02 
1.2700e-02  1.2700e-02  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03 
6.4000e-03  6.4000e-03  6.4000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00                                                                                                 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  6.4000e-03  8.6000e-03 
8.6000e-03  1.5000e-02  1.5000e-02  1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02 
1.2700e-02  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03 
6.4000e-03  6.4000e-03  6.4000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00                                                                                                 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  6.4000e-03  8.6000e-03 
8.6000e-03  1.5000e-02  1.5000e-02  1.5000e-02  1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02 
6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03 
6.4000e-03  6.4000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00                                                                                                 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  6.4000e-03  8.6000e-03 
8.6000e-03  1.5000e-02  1.5000e-02  1.5000e-02  1.5000e-02  1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02 
6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03 
6.4000e-03  6.4000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00                                                                                                 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  6.4000e-03  8.6000e-03 
8.6000e-03  1.5000e-02  1.5000e-02  1.5000e-02  1.5000e-02  1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02 
6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03  6.4000e-03 
6.4000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00                                                                                                 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00 
0.0000e+00  0.0000e+00  0.0000e+00  0.0000e+00  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03 
4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  4.6000e-03  6.4000e-03  8.6000e-03 
8.6000e-03  1.5000e-02  1.5000e-02  1.5000e-02  1.5000e-02  1.5000e-02  1.2700e-02  1.2700e-02  1.2700e-02  1.2700e-02 
